fecha,temperatura,precipitacion,humedad,presion,viento,bloqueo,estacion
2025-11-18 18:56:45.972291,13.65016312882113,6.958838629792888,75.22424296554173,1009.1401497796742,0.2488880182994438,0,Ayacucho
2025-11-17 18:56:45.972301,20.523425896915633,44.29837102575393,72.32092254155425,1009.935419635585,5.054517701435271,1,Ayacucho
2025-11-16 18:56:45.972303,18.871428147545593,16.14448604964427,89.29927429468033,1006.2989676439356,0.5778180257941368,0,Ayacucho
2025-11-15 18:56:45.972304,14.336280722065105,24.442438038906683,73.17890744477619,1005.0564302751867,2.332955392619167,0,Ayacucho
2025-11-14 18:56:45.972305,21.339083833908404,0.9163111185932534,78.00890829399702,1017.6091503139093,1.2085119661515933,0,Ayacucho
2025-11-13 18:56:45.972307,21.293753618334964,2.6916024185565073,65.71304129629014,1019.16214440203,6.223237449837807,0,Ayacucho
2025-11-12 18:56:45.972308,19.98340443775238,12.148024438719972,83.59582046425386,1009.5198637490133,0.6218037312654451,0,Ayacucho
2025-11-11 18:56:45.972309,18.75457956611894,31.077857546511083,58.666515545375916,1008.021024299236,0.628482365917175,1,Ayacucho
2025-11-10 18:56:45.972309,15.334909663422692,1.761342872843584,79.45477976694735,1011.2269379033166,0.3680928269043713,0,Ayacucho
2025-11-09 18:56:45.972311,19.7937390645219,2.2519132661266847,70.72011590717618,1003.8151888286876,4.531605264879871,0,Ayacucho
2025-11-08 18:56:45.972312,20.425649580551667,0.7395565783675637,53.8611381903155,1022.5622135910296,6.9663622134077805,0,Ayacucho
2025-11-07 18:56:45.972312,19.948820749554734,3.5526806319657336,56.68220630982489,1012.5883435998488,1.3776787004646514,0,Ayacucho
2025-11-06 18:56:45.972313,20.82539548209822,0.6416738662039131,69.84384401616488,1006.0525219647624,2.9449823553788117,0,Ayacucho
2025-11-05 18:56:45.972314,14.244845774339144,23.397833329381378,68.38877924446793,1008.542480542244,1.6728059174154977,0,Ayacucho
2025-11-04 18:56:45.972315,15.793764135398224,21.758911369125865,65.94635574174622,1011.2769951490135,0.06465402402428717,0,Ayacucho
2025-11-03 18:56:45.972316,16.73045980695461,29.68563364547473,78.90631437385495,1009.6100427406517,6.211138850653153,1,Ayacucho
2025-11-02 18:56:45.972317,21.034972144228814,10.236970910117451,88.77723598645987,1006.5604357733336,1.0663456741570783,0,Ayacucho
2025-11-01 18:56:45.972318,12.220740026009858,3.804794189484624,90.69786264249593,1003.5014340993773,8.23337464191607,0,Ayacucho
2025-10-31 18:56:45.972319,22.92651677252677,0.36591654362187664,59.123407081193406,1014.6202737108457,3.0895713853965905,0,Ayacucho
2025-10-30 18:56:45.972320,20.490962252591416,1.6447996964596494,47.81366110645011,1013.7715490465397,4.2244302703632775,0,Ayacucho
2025-10-29 18:56:45.972321,25.52146238797728,0.3438404173462606,58.03513004764824,1002.3615688478,7.34377404984896,0,Ayacucho
2025-10-28 18:56:45.972321,22.47817140285511,3.8677976665182707,35.17011575973769,1010.1365322423226,0.6406907569003987,0,Ayacucho
2025-10-27 18:56:45.972322,21.9857125430112,1.3175014321478962,61.60041044267091,1009.6792276331737,0.06246162606421931,0,Ayacucho
2025-10-26 18:56:45.972323,19.879268292279445,2.1740676492247992,62.72397462262905,1013.7397355732178,0.3424389869660777,0,Ayacucho
2025-10-25 18:56:45.972324,22.4653906320469,1.130870310222707,54.31591989298099,1012.8848014570641,9.444110619357778,0,Ayacucho
2025-10-24 18:56:45.972325,19.283728562863722,5.321105028385884,50.500346390721305,1006.1176407692407,1.0848404044642304,0,Ayacucho
2025-10-23 18:56:45.972326,28.303634141120142,2.6857370320563096,53.929498252710985,1015.0953217528609,2.5897541423933905,0,Ayacucho
2025-10-22 18:56:45.972327,20.955517641442587,10.572240514395721,77.06416874240834,1013.5990092098009,11.031321824655485,0,Ayacucho
2025-10-21 18:56:45.972328,16.969562027822384,2.728508971552658,55.65558615042576,1007.6200113042247,0.966752787935332,0,Ayacucho
2025-10-20 18:56:45.972329,24.836706907816904,0.13386260836021915,60.807206697197024,1005.1077596180833,10.964878697972358,0,Ayacucho
2025-10-19 18:56:45.972329,24.639412211346077,1.2339010187973338,58.282736224284335,1013.0159095739148,2.567617364417534,0,Ayacucho
2025-10-18 18:56:45.972330,22.486268008736648,3.6691554032312155,49.81436799692756,1005.9979142381782,3.311041913405278,0,Ayacucho
2025-10-17 18:56:45.972331,22.313346545654788,2.857197334776072,63.77957001134133,1010.1474617617139,2.8462849787410867,0,Ayacucho
2025-10-16 18:56:45.972332,17.72517392135779,2.287928166087058,56.726448931906006,1006.3049632452897,11.23861043318222,0,Ayacucho
2025-10-15 18:56:45.972333,26.962069645508066,0.8394923538567612,55.34729346103751,1006.8184372650074,1.3373522297468055,0,Ayacucho
2025-10-14 18:56:45.972334,28.84309263691123,1.1623860715806775,46.888591321022915,1012.9775238884046,1.7868001415202333,0,Ayacucho
2025-10-13 18:56:45.972335,19.321281791368744,0.3830245759056884,57.63817791978302,1014.9536780079402,7.09147521564494,0,Ayacucho
2025-10-12 18:56:45.972335,20.34053746885779,0.890468038064763,38.72986514311065,1002.6410333391544,7.80060308544893,0,Ayacucho
2025-10-11 18:56:45.972336,24.923132081054003,0.7619494536486034,57.024234545999605,1016.1395928101108,0.5399430749313187,0,Ayacucho
2025-10-10 18:56:45.972337,22.305881702961724,0.9219151561392513,47.14088680169723,1005.2659681418943,0.3079775465881007,0,Ayacucho
2025-10-09 18:56:45.972338,21.45178548015658,3.293782294974779,62.918411824485695,1010.5305555322104,3.0237710180314563,0,Ayacucho
2025-10-08 18:56:45.972339,20.65721757901499,2.5685533426541163,75.24234000619916,1016.9690059049418,5.788300861661346,0,Ayacucho
2025-10-07 18:56:45.972340,25.967419895638503,8.742468762918065,36.89965915937278,1006.3582802522039,0.5048701697320839,0,Ayacucho
2025-10-06 18:56:45.972341,24.180949053490856,0.8865981807110482,55.901543693439145,1014.7507198384786,1.8470350066657752,0,Ayacucho
2025-10-05 18:56:45.972341,22.531576223415147,0.3991913495051003,51.27860643338423,1002.5299664242717,2.2932108725537867,0,Ayacucho
2025-10-04 18:56:45.972342,22.774439252779686,0.5335572699180343,39.50687073846139,1005.3977011321975,0.06572293273852894,0,Ayacucho
2025-10-03 18:56:45.972343,22.969527507560453,0.551308335691466,59.8474869787497,1004.9845453692099,2.2088421883675577,0,Ayacucho
2025-10-02 18:56:45.972344,25.762732650453597,5.136798865726232,53.98710583894956,1010.1983732467028,5.834340893649337,0,Ayacucho
2025-10-01 18:56:45.972345,18.488836827702418,0.5943845355742676,37.53547989041462,1007.6143270695401,0.8519794409522082,0,Ayacucho
2025-09-30 18:56:45.972346,23.46385747227758,2.7223716130811093,66.34425887342893,999.2531938939337,6.600279340340492,0,Ayacucho
2025-09-29 18:56:45.972346,22.120715178750817,1.9150163480595717,63.75272793990505,1010.0820745342555,0.4811371843821922,0,Ayacucho
2025-09-28 18:56:45.972347,21.208710146644613,1.589560827778369,56.32962069118773,1012.791529696764,0.02167898894713972,0,Ayacucho
2025-09-27 18:56:45.972348,22.766113775328076,2.093074712265143,52.6969984734425,1013.4060965175814,4.5539718979618,0,Ayacucho
2025-09-26 18:56:45.972349,21.72824223923015,2.526293542516278,73.47612189343144,1011.1046984245427,1.4777542446663299,0,Ayacucho
2025-09-25 18:56:45.972350,20.396354266197154,4.126129668157632,48.378623770058184,1006.7026964175699,1.4981072405684233,0,Ayacucho
2025-09-24 18:56:45.972351,22.185349006265294,0.41416931094803927,58.8754042335441,1012.3031985978704,0.1138787029249659,0,Ayacucho
2025-09-23 18:56:45.972352,22.470070765800482,1.7897520289192763,57.99276332585812,1006.5485042449594,1.1093909432742066,0,Ayacucho
2025-09-22 18:56:45.972353,26.158284580335295,0.7593794592424952,48.8212241973226,1005.6549088389177,1.3485495875641007,0,Ayacucho
2025-09-21 18:56:45.972354,20.590782764721354,11.236406682192529,52.012298381602704,1007.2525600106906,0.23145099219686388,0,Ayacucho
2025-09-20 18:56:45.972355,24.783022623065662,0.6866571192219624,62.06528686189357,1006.419809488307,0.8659876580560208,0,Ayacucho
2025-09-19 18:56:45.972355,24.505955444611082,1.148065287121862,54.70140195893822,1007.9737754161685,1.0807340726206975,0,Ayacucho
2025-09-18 18:56:45.972356,23.228389678552293,0.5131902153451223,58.35507868979259,1006.0925622951942,7.8705368092473975,0,Ayacucho
2025-09-17 18:56:45.972357,22.852467322929144,0.1980918781080449,50.31332589490715,993.8489653205728,0.11627690920783587,0,Ayacucho
2025-09-16 18:56:45.972358,24.819832490063195,2.3922023285550114,37.13835261751406,1014.3392116550477,2.322377888958274,0,Ayacucho
2025-09-15 18:56:45.972359,27.42935679312819,2.827439449545106,49.23593098174866,1006.3440416673419,2.4305750613692125,0,Ayacucho
2025-09-14 18:56:45.972361,21.706616041745104,3.026111626246196,39.75968737458416,1005.8500336803262,5.083749341747448,0,Ayacucho
2025-09-13 18:56:45.972362,21.63285931299847,0.49098999922206826,62.72178183943518,1010.379538068217,1.6004001405254349,0,Ayacucho
2025-09-12 18:56:45.972363,20.4749875804305,0.14141554918440882,64.18312050201094,1009.9486573572533,1.749745994075853,0,Ayacucho
2025-09-11 18:56:45.972363,29.46703633410027,4.2296537934442044,52.6422051773169,1005.9279397321357,1.527909277033884,0,Ayacucho
2025-09-10 18:56:45.972364,20.47016158861932,2.870427531625647,53.23150939139363,1012.3104287089908,0.3570692872017404,0,Ayacucho
2025-09-09 18:56:45.972365,18.575804940311752,0.3180903500965175,51.86805001927608,1012.3421240844332,0.10330743326234626,0,Ayacucho
2025-09-08 18:56:45.972366,27.033101656782403,0.6379616470188453,57.98855579282677,1015.9774166166147,5.176952733395336,0,Ayacucho
2025-09-07 18:56:45.972367,23.855056553166374,0.239620713738859,42.74006447332538,1006.1703955215555,0.9606817196248402,0,Ayacucho
2025-09-06 18:56:45.972368,20.387492614833715,7.893049341918966,55.549376569952386,1006.0085854707669,1.8264465103557543,0,Ayacucho
2025-09-05 18:56:45.972368,25.187970606734034,0.28149166791203784,65.84595714505663,1015.2743257203149,10.20133594600206,0,Ayacucho
2025-09-04 18:56:45.972369,27.06086656033969,0.3977927579116091,56.40085565411203,1014.5339816152978,1.6100663899208603,0,Ayacucho
2025-09-03 18:56:45.972370,24.44221395422946,1.279542026840147,67.85352316834837,1022.9091575523906,1.1317448710661622,0,Ayacucho
2025-09-02 18:56:45.972372,16.79055519997497,0.1384519327936593,46.786875433008,1008.2467739050479,1.198552477949582,0,Ayacucho
2025-09-01 18:56:45.972373,22.353237612159756,0.3052689136932305,45.55220194471826,1011.7346608485147,0.9584312896865343,0,Ayacucho
2025-08-31 18:56:45.972419,17.411208625951062,0.7903300758068255,48.024503467196276,1005.9781383984903,0.37422009531560413,0,Ayacucho
2025-08-30 18:56:45.972422,16.987279569422448,4.7724399934349595,62.295379075490935,1012.0519220181867,0.4552031419568191,0,Ayacucho
2025-08-29 18:56:45.972422,20.917169048878524,1.06014629811916,85.1994284516035,1017.1763481516462,0.042220143043025904,0,Ayacucho
2025-08-28 18:56:45.972423,26.026450189053147,4.270429494826937,36.35821184422288,1010.7905079491487,5.444082592006461,0,Ayacucho
2025-08-27 18:56:45.972424,25.74305914723909,2.0217874140900003,54.0160791388683,1009.3464487506549,1.5460008582346472,0,Ayacucho
2025-08-26 18:56:45.972425,22.983709578666453,4.044272829685023,52.12004950858837,1011.6338935265625,7.97059129077377,0,Ayacucho
2025-08-25 18:56:45.972426,25.845647607504315,5.675974092143701,68.78887232366323,1014.6171588725467,0.8620004421732506,0,Ayacucho
2025-08-24 18:56:45.972427,22.09065235091285,1.2903827319612566,33.79799285588069,1001.8550571878952,0.6418881565780158,0,Ayacucho
2025-08-23 18:56:45.972427,27.94861192634347,1.915422129607924,59.44444345966198,1010.6838696542984,0.2802734785064549,0,Ayacucho
2025-08-22 18:56:45.972428,25.712659404782002,0.15935024434594527,33.72957345073108,1011.6686080560837,1.3187486017690164,0,Ayacucho
2025-08-21 18:56:45.972473,25.768577977419337,3.173203973934817,65.67661670930676,1009.7884897046071,1.0098882683908987,0,Ayacucho
2025-08-20 18:56:45.972476,18.029923590297354,1.8885572382226201,52.64972676125804,1009.3493225116555,0.5119957090066528,0,Ayacucho
2025-08-19 18:56:45.972477,23.780224557886285,0.3337376969930953,46.81751336264537,1014.5726628375708,7.301327483502166,0,Ayacucho
2025-08-18 18:56:45.972478,27.14143482221445,0.5036857930898089,54.32425983910711,1019.0012979045115,5.015040872741077,0,Ayacucho
2025-08-17 18:56:45.972481,22.84521644767734,3.460343113646491,64.28873426426405,1004.4206259524449,3.0183933212164957,0,Ayacucho
2025-08-16 18:56:45.972482,21.530301084635898,0.763203172401233,60.907690464877916,1007.3578626449661,0.8310935911389322,0,Ayacucho
2025-08-15 18:56:45.972483,20.364873111134163,3.1017553690356583,47.94008648231041,1005.6021379933102,0.38376887823372197,0,Ayacucho
2025-08-14 18:56:45.972484,20.34727546063174,3.358946968655224,50.52678325900574,1002.076244870019,0.2332625472484544,0,Ayacucho
2025-08-13 18:56:45.972485,26.021222381512835,2.344451811336957,63.74590405504995,1008.7832494393798,4.5812485038403326,0,Ayacucho
2025-08-12 18:56:45.972485,25.800543553639933,1.3107331828183397,67.26508957399577,1015.2890274213783,2.657218869932157,0,Ayacucho
2025-08-11 18:56:45.972486,23.222829570770628,12.830797186029814,52.42846499581982,1010.931765445893,1.3946172299008661,0,Ayacucho
2025-08-10 18:56:45.972487,21.084850806062775,3.9604500509329768,53.6439459992794,1006.165679548626,5.17891421420595,0,Ayacucho
2025-08-09 18:56:45.972488,21.642349777987757,1.4130875152650493,48.832779012301685,1010.0189019289677,2.139728478102357,0,Ayacucho
2025-08-08 18:56:45.972489,18.29555329749124,1.3401057045953422,63.18205530215918,1007.4783292041263,2.9241937618819573,0,Ayacucho
2025-08-07 18:56:45.972490,27.00762528468291,0.41060123244287405,64.68168893783123,1006.0880251710951,5.743762917257703,0,Ayacucho
2025-08-06 18:56:45.972491,17.596118453893663,7.777407753918505,61.75719774238171,1005.54596945142,3.1591044622198066,0,Ayacucho
2025-08-05 18:56:45.972492,20.098772243491187,2.092845153063938,54.1749853577233,1003.5288051368481,2.4984391047265024,0,Ayacucho
2025-08-04 18:56:45.972493,22.098437780203522,1.5460438702452457,66.04480985504023,1007.4605695186652,1.9008912364698036,0,Ayacucho
2025-08-03 18:56:45.972493,19.522859998730784,5.175388078051105,43.42512381512424,1011.7085622168092,3.559858598820862,0,Ayacucho
2025-08-02 18:56:45.972494,23.788101532409655,1.1420132764587125,56.86965291231116,1013.495791423632,0.2578099433090832,0,Ayacucho
2025-08-01 18:56:45.972496,20.948019214692604,0.15330671691102202,43.54339286562066,1007.8061189975219,0.3852862690894488,0,Ayacucho
2025-07-31 18:56:45.972497,23.300983557912524,0.6261876701734765,51.552845490324565,1011.2178704131193,2.7666707156773462,0,Ayacucho
2025-07-30 18:56:45.972498,17.464913959703036,1.8616760220504083,49.83285169929498,1006.3673326977041,1.4701677866108454,0,Ayacucho
2025-07-29 18:56:45.972499,25.789616446872632,2.278542794918175,63.54744209387847,1006.8300355135268,1.1527905198144195,0,Ayacucho
2025-07-28 18:56:45.972500,18.173011281170155,0.6321525485633244,60.84963156091758,1010.2705352232387,0.8319056512508796,0,Ayacucho
2025-07-27 18:56:45.972501,21.725294639005565,2.7354430647798584,47.99708105563486,1015.3233421322612,0.11885248428475584,0,Ayacucho
2025-07-26 18:56:45.972501,24.752603833893243,0.4274048468562875,58.081884833084054,1011.8933411804258,0.0043958792323695725,0,Ayacucho
