temperatura,precipitacion,humedad,presion,viento,bloqueo
20.483570765056164,13.167456935454494,67.92603548243223,998.8811988195308,0.847981459573026,0
19.59451092344692,0.5983876860868067,74.18561938300206,1020.1051528480652,6.156250308522951,0
15.652628070325239,2.0067898874966335,78.13840065378947,1004.2861983424585,3.7196391543042724,0
13.379585811264477,5.655370667803367,82.24667621426991,994.7612400238414,0.7511726436366933,0
13.459879622393945,6.08934687859775,48.81544447997062,1003.7052503907574,3.6101457751656385,0
20.98860233456304,8.975047213097605,71.8332874783402,1004.8456433790755,0.9348062598870821,0
14.996806550405974,11.527507630986618,65.62459375310085,999.784478053244,3.4177361406707507,0
17.191223068012395,0.34993721443479087,66.55824319252065,1013.8934891325613,5.431278992824902,0
19.044317975023777,7.912237979817975,40.60494814180336,1012.1863831605386,12.747176896347025,0
22.408805194743053,0.9265545895311562,54.86371985702338,994.1670578646311,1.5828022160441284,0
15.696806145201062,3.298028401342492,85.85683339328374,998.6944769531843,8.102417978873657,0
18.67214441314011,0.7747586881130901,78.73184192069559,1018.8774845959335,6.528314543939995,0
13.803912383886807,19.885295716582227,65.36181436223178,994.9184671045251,0.32834032902391447,0
23.4982348789241,3.7248835041035373,87.69574517051052,1001.0179206054432,5.0744467946300995,0
17.63994939209833,1.273723936155019,85.05299346838036,1019.7296353375579,4.119437474429144,0
21.97797731947971,14.738899667213644,120.5844438044001,1000.7960919493263,2.789070969542137,0
18.435235341190857,3.7739670879509983,65.51488974301199,1019.0353249062584,1.4336941149164917,0
18.09500165531075,5.282819748826726,58.161125069531195,1017.4371128377122,0.40052139275088183,0
13.957531985534061,26.549500858806248,62.47364434623195,1015.0144833152481,10.257598652604065,0
23.79093326466014,16.279689407405563,90.57793200324664,1011.7555329395483,11.321213246431157,0
14.489734530613237,2.5868674613938136,65.08506780103347,1022.7373362013956,9.856724859399167,0
16.5402366458719,0.06976409181650647,30.17235928654795,1013.4551794388876,1.2558366913791223,0
16.286427417366152,28.631211226911496,57.96584096167572,1012.1493883009475,6.070434884404275,0
7.888425334021324,4.519744989669624,69.7217379323254,993.2649537800978,1.7896523003952338,0
18.301151049705133,0.5285108738039248,106.94863168727929,1014.7775409943353,1.3693027607103851,0
16.704856776305547,1.5653086098546976,75.09731446279966,1009.9261985005543,1.3857240677986309,0
23.714114072575104,2.713331723358058,81.27899549030161,1001.9817215665031,5.002518738658857,0
24.92007859466339,10.038378271376383,56.79038772205346,1010.7689494858457,9.018223971231485,0
13.047318374346558,0.416297597943452,61.50553405595842,1027.0660495367847,0.0836347377923531,0
22.367947078176897,7.176305845494884,79.73630098943659,997.7712646332469,0.9580211126956688,0
13.402878828830985,27.60343817804307,93.24901607526309,1006.1173560102338,0.6022214251849821,0
13.572438130855756,25.861903971507235,64.64882461347709,1015.5612179853397,5.393813695219572,0
19.137299673020646,7.54279410193946,89.60714131423643,1006.7550904217111,11.375616125972615,0
16.970666414522476,23.06774427648427,48.39937828474303,1021.9072725611364,2.1478380790582197,0
20.60970782808449,21.811325693966133,74.45477009849779,1016.1764084551114,0.43945863098042026,0
24.08535398490055,1.7629421468341149,73.39432404248312,1018.4740143257663,0.04619802805497204,0
19.465362366493405,0.050744370517970025,59.28472872960448,1011.7483301199147,5.8865764332740635,0
11.915725538203805,10.554414821352488,81.01751597320069,1000.4550273803858,1.3541187952640297,0
23.79297789503702,10.48773814302768,57.68976522472434,1014.2448624405645,4.200221527936287,0
22.702677924810047,0.9835706144841049,49.45193414925555,1002.2821925050674,1.3985010183121063,0
17.614491452929478,22.26055211248523,75.11727962224965,1022.0938197068664,3.492176621943852,0
20.689800018459977,8.60155902641585,48.90392099227677,1009.6547034390519,6.408809015329019,0
12.645537509694439,28.21083147273303,77.23708622864778,1008.7586761111834,17.00421008061028,0
21.701704089738694,33.137354761302056,63.21306651482996,1017.7704979490361,2.431459660493468,1
15.767425239664895,1.857186162957548,82.84598191485209,1017.1010924036395,5.954127988789686,0
18.462394357755485,8.441123364356555,73.46430584417699,1001.9106310860964,23.052848739231585,1
18.29104359223,20.986086379007943,52.85544553254066,1018.7244715766045,6.06143778112245,0
23.33099272048869,4.454923423149491,83.57682939934838,1003.9609562751547,8.306640995435144,0
20.575238431530238,16.009499323084874,127.79097235982081,1023.3088132797209,7.943097374771025,0
22.94101305252056,22.07323476346767,52.71151942509977,994.9923160679283,0.4934801959368028,0
15.573182260854482,6.266069481821096,71.22811209079484,992.1150349501951,4.468162650730877,0
19.78652270968317,0.30975062101474543,56.603195895561655,1006.6518275260527,3.693267941395078,0
14.423481453700159,9.752196186564928,80.19396623402014,1033.8903595739246,5.072687241023079,0
27.217068791602664,12.949605629166843,70.22714917389797,1014.4207401686673,1.950098570529894,0
14.69106767615806,5.779834312733013,82.78650002194335,1002.2818092224325,0.9515326807105438,0
26.306508653040773,1.7012074157285415,74.76650548655678,993.8777269282548,6.2692464388838784,0
11.695580228324774,30.981034985563063,83.76792920582164,1013.772962654604,4.7301523601871756,1
26.25675493239745,5.440378655320513,59.0388789515552,997.2008026673687,7.090909238783566,0
20.219097140731144,6.427845944128924,81.61951080144006,1009.8055785910045,3.207251660471856,0
13.337041717194595,1.90194712800225,40.075576426635266,996.9980715840657,4.783612164565673,0
15.79977756651508,4.693840046550616,71.96110865929137,1010.5850890230685,9.706747265877194,0
29.739984642251613,10.749747640549979,66.96313711252674,1010.6089660711716,4.406736889036454,0
18.56758672625624,4.913006922239073,79.9319601178157,1003.8486632222867,3.944071802881601,0
28.55658820808126,28.38127146232999,76.58990710155152,1008.9150211143649,11.787880918849595,0
19.404959338675162,0.7384962694642703,60.659507202691096,1018.8499046718666,0.11773501590355755,0
15.677351256775161,16.845305061859584,60.66644252640582,1006.4451135908364,5.9657770421995675,0
22.497999377166252,13.282935787644004,74.60949281314915,1003.7029914273488,0.9766664802022349,0
22.383773249761628,13.887563960054248,43.18492582102327,997.7942989571815,7.489772516717935,0
20.735486905850188,19.548391571662492,66.9671102134916,1025.5285977583933,7.023164934275085,0
15.802410622628614,1.0883751880671801,70.18219763609838,1019.3093408397408,8.75666278761665,0
21.40976485647482,4.929884540601712,65.34599865109816,1007.2895953771146,14.984861915941428,0
14.93452658545811,30.079495401039896,98.68476459759955,1020.6522708254691,2.975073318114288,1
12.96991309250149,11.163235799285063,51.787170808184015,1017.7067832952312,7.794155159243709,0
21.335280517348956,0.9563694654031945,59.51280132862124,1009.911829537542,3.9873065784769643,0
22.875598667088756,4.321916194678851,67.79413927746792,1016.1384134147543,0.5330435612269272,0
24.78940394049994,0.8785552166860509,63.5004488964616,1012.0382272752747,8.625929269042906,0
15.644808471908386,0.8865386777780669,73.48074906036454,1021.5435433840893,14.710822689816219,0
15.613091347123396,42.68773939601984,60.03658835043366,1023.6011136624817,0.4359699684897863,1
19.554537827990025,5.520331253049737,92.13034325424329,1006.976757579237,3.1617718479146313,0
17.977185855048518,0.5795043106592578,89.06707338971373,1017.7086310146404,4.377768886014342,0
17.456199257715713,3.364691574205587,76.02567583148412,1006.5679876336883,16.514350531259552,0
20.288382272144194,0.12228944358969307,71.04478996778319,1019.8350430635846,24.784143039630166,1
18.48838049274416,34.83575221256005,58.404853242168,1032.7576129756721,5.949506190583871,1
20.031133425249642,6.061277556769509,88.00617322620097,1028.1608779024382,11.571163847413237,0
28.94901466608836,3.2487341989513014,57.87552571967273,1008.422760417459,2.179767673083667,0
11.224710222410339,8.76243706006643,41.30940224403672,1013.624764588053,8.404535837439983,0
13.50792664325821,24.183010919991276,77.37878757259759,1017.4196301652946,2.7085125329655666,0
25.383293127148143,26.99018361547118,68.8958332631214,1007.1777881101278,8.31823861498043,0
9.434327354545612,35.03708554375962,90.3080856124812,1012.756351578874,3.162077855698868,1
19.393615174853306,5.35834936327349,68.37057003866717,1009.4451504170232,10.00213070001655,0
18.026218498590914,14.652830902062608,70.70470890647113,1006.8697629178356,0.6914817215654433,0
10.004382637312588,30.802237864417087,49.47114826687214,1015.354918099752,5.569147695866251,1
10.329429146321889,1.2053912139846927,89.16515232847763,1012.4233368608311,7.399035404802575,0
28.23699460565119,7.343098604235151,72.54959354360962,1021.5324518642846,4.115572904900736,0
16.75517925760463,1.4388795539029895,84.57356426431534,1024.8904517388448,1.1974074674672173,0
22.389125842400567,1.4661255122827865,44.03690344351649,1024.4433879198182,2.876597814142156,0
16.652965827777212,7.215250280723211,80.76313383693943,1005.1328550395725,4.865452376765427,0
24.672228204320678,19.831406436843068,69.77922612047595,1017.9640542969632,1.4936772717569788,0
